id_cliente,nome_cliente,sexo,data_nascimento
2893,Cliente 2893,F,1990-10-29
2894,Cliente 2894,M,1990-10-31
2895,Cliente 2895,M,1990-11-03
2896,Cliente 2896,F,1990-11-06
2897,Cliente 2897,M,1990-11-08
2898,Cliente 2898,F,1990-11-11
2899,Cliente 2899,M,1990-11-14
2900,Cliente 2900,F,1990-11-16
2901,Cliente 2901,F,1990-11-19
2902,Cliente 2902,M,1990-11-21
2903,Cliente 2903,F,1990-11-24
2904,Cliente 2904,F,1990-11-27
2905,Cliente 2905,M,1990-11-29
2906,Cliente 2906,F,1990-12-02
2907,Cliente 2907,F,1990-12-05
2908,Cliente 2908,F,1990-12-07
2909,Cliente 2909,F,1990-12-10
2910,Cliente 2910,M,1990-12-13
2911,Cliente 2911,F,1990-12-15
2912,Cliente 2912,F,1990-12-18
2913,Cliente 2913,M,1990-12-20
2914,Cliente 2914,F,1990-12-23
2915,Cliente 2915,F,1990-12-26
2916,Cliente 2916,F,1990-12-28
2917,Cliente 2917,F,1990-12-31
2918,Cliente 2918,M,1991-01-03
2919,Cliente 2919,F,1991-01-05
2920,Cliente 2920,M,1991-01-08
2921,Cliente 2921,M,1991-01-10
2922,Cliente 2922,M,1991-01-13
2923,Cliente 2923,F,1991-01-16
2924,Cliente 2924,F,1991-01-18
2925,Cliente 2925,M,1991-01-21
2926,Cliente 2926,F,1991-01-24
2927,Cliente 2927,M,1991-01-26
2928,Cliente 2928,F,1991-01-29
2929,Cliente 2929,F,1991-02-01
2930,Cliente 2930,F,1991-02-03
2931,Cliente 2931,F,1991-02-06
2932,Cliente 2932,M,1991-02-08
2933,Cliente 2933,F,1991-02-11
2934,Cliente 2934,F,1991-02-14
2935,Cliente 2935,F,1991-02-16
2936,Cliente 2936,M,1991-02-19
2937,Cliente 2937,F,1991-02-22
2938,Cliente 2938,M,1991-02-24
2939,Cliente 2939,M,1991-02-27
2940,Cliente 2940,F,1991-03-01
2941,Cliente 2941,F,1991-03-04
2942,Cliente 2942,M,1991-03-07
2943,Cliente 2943,F,1991-03-09
2944,Cliente 2944,M,1991-03-12
2945,Cliente 2945,F,1991-03-15
2946,Cliente 2946,M,1991-03-17
2947,Cliente 2947,M,1991-03-20
2948,Cliente 2948,F,1991-03-22
2949,Cliente 2949,F,1991-03-25
2950,Cliente 2950,F,1991-03-28
2951,Cliente 2951,F,1991-03-30
2952,Cliente 2952,F,1991-04-02
2953,Cliente 2953,F,1991-04-05
2954,Cliente 2954,F,1991-04-07
2955,Cliente 2955,F,1991-04-10
2956,Cliente 2956,F,1991-04-13
2957,Cliente 2957,F,1991-04-15
2958,Cliente 2958,F,1991-04-18
2959,Cliente 2959,F,1991-04-20
2960,Cliente 2960,F,1991-04-23
2961,Cliente 2961,M,1991-04-26
2962,Cliente 2962,F,1991-04-28
2963,Cliente 2963,F,1991-05-01
2964,Cliente 2964,F,1991-05-04
2965,Cliente 2965,M,1991-05-06
2966,Cliente 2966,F,1991-05-09
2967,Cliente 2967,M,1991-05-11
2968,Cliente 2968,F,1991-05-14
2969,Cliente 2969,F,1991-05-17
2970,Cliente 2970,M,1991-05-19
2971,Cliente 2971,M,1991-05-22
2972,Cliente 2972,F,1991-05-25
2973,Cliente 2973,F,1991-05-27
2974,Cliente 2974,M,1991-05-30
2975,Cliente 2975,F,1991-06-01
2976,Cliente 2976,F,1991-06-04
2977,Cliente 2977,F,1991-06-07
2978,Cliente 2978,M,1991-06-09
2979,Cliente 2979,M,1991-06-12
2980,Cliente 2980,F,1991-06-15
2981,Cliente 2981,F,1991-06-17
2982,Cliente 2982,F,1991-06-20
2983,Cliente 2983,F,1991-06-23
2984,Cliente 2984,F,1991-06-25
2985,Cliente 2985,F,1991-06-28
2986,Cliente 2986,F,1991-06-30
2987,Cliente 2987,F,1991-07-03
2988,Cliente 2988,M,1991-07-06
2989,Cliente 2989,F,1991-07-08
2990,Cliente 2990,F,1991-07-11
2991,Cliente 2991,M,1991-07-14
2992,Cliente 2992,F,1991-07-16
2993,Cliente 2993,F,1991-07-19
2994,Cliente 2994,F,1991-07-21
2995,Cliente 2995,M,1991-07-24
2996,Cliente 2996,F,1991-07-27
2997,Cliente 2997,F,1991-07-29
2998,Cliente 2998,F,1991-08-01
2999,Cliente 2999,M,1991-08-04
3000,Cliente 3000,F,1991-08-06
3001,Cliente 3001,M,1991-08-09
3002,Cliente 3002,M,1991-08-12
3003,Cliente 3003,F,1991-08-14
3004,Cliente 3004,F,1991-08-17
3005,Cliente 3005,F,1991-08-19
3006,Cliente 3006,F,1991-08-22
3007,Cliente 3007,F,1991-08-25
3008,Cliente 3008,F,1991-08-27
3009,Cliente 3009,F,1991-08-30
3010,Cliente 3010,M,1991-09-02
3011,Cliente 3011,F,1991-09-04
3012,Cliente 3012,F,1991-09-07
3013,Cliente 3013,M,1991-09-09
3014,Cliente 3014,F,1991-09-12
3015,Cliente 3015,F,1991-09-15
3016,Cliente 3016,F,1991-09-17
3017,Cliente 3017,M,1991-09-20
3018,Cliente 3018,F,1991-09-23
3019,Cliente 3019,M,1991-09-25
3020,Cliente 3020,M,1991-09-28
3021,Cliente 3021,M,1991-09-30
3022,Cliente 3022,F,1991-10-03
3023,Cliente 3023,F,1991-10-06
3024,Cliente 3024,F,1991-10-08
3025,Cliente 3025,M,1991-10-11
3026,Cliente 3026,F,1991-10-14
3027,Cliente 3027,F,1991-10-16
3028,Cliente 3028,M,1991-10-19
3029,Cliente 3029,F,1991-10-22
3030,Cliente 3030,F,1991-10-24
3031,Cliente 3031,F,1991-10-27
3032,Cliente 3032,F,1991-10-29
3033,Cliente 3033,M,1991-11-01
3034,Cliente 3034,F,1991-11-04
3035,Cliente 3035,F,1991-11-06
3036,Cliente 3036,F,1991-11-09
3037,Cliente 3037,F,1991-11-12
3038,Cliente 3038,M,1991-11-14
3039,Cliente 3039,F,1991-11-17
3040,Cliente 3040,F,1991-11-19
3041,Cliente 3041,F,1991-11-22
3042,Cliente 3042,F,1991-11-25
3043,Cliente 3043,F,1991-11-27
3044,Cliente 3044,F,1991-11-30
3045,Cliente 3045,M,1991-12-03
3046,Cliente 3046,F,1991-12-05
3047,Cliente 3047,F,1991-12-08
3048,Cliente 3048,M,1991-12-10
3049,Cliente 3049,F,1991-12-13
3050,Cliente 3050,F,1991-12-16
3051,Cliente 3051,F,1991-12-18
3052,Cliente 3052,F,1991-12-21
3053,Cliente 3053,F,1991-12-24
3054,Cliente 3054,F,1991-12-26
3055,Cliente 3055,M,1991-12-29
3056,Cliente 3056,M,1992-01-01
3057,Cliente 3057,F,1992-01-03
3058,Cliente 3058,F,1992-01-06
3059,Cliente 3059,M,1992-01-08
3060,Cliente 3060,F,1992-01-11
3061,Cliente 3061,M,1992-01-14
3062,Cliente 3062,F,1992-01-16
3063,Cliente 3063,F,1992-01-19
3064,Cliente 3064,F,1992-01-22
3065,Cliente 3065,F,1992-01-24
3066,Cliente 3066,M,1992-01-27
3067,Cliente 3067,F,1992-01-29
3068,Cliente 3068,M,1992-02-01
3069,Cliente 3069,F,1992-02-04
3070,Cliente 3070,M,1992-02-06
3071,Cliente 3071,F,1992-02-09
3072,Cliente 3072,F,1992-02-12
3073,Cliente 3073,F,1992-02-14
3074,Cliente 3074,F,1992-02-17
3075,Cliente 3075,F,1992-02-20
3076,Cliente 3076,F,1992-02-22
3077,Cliente 3077,M,1992-02-25
3078,Cliente 3078,F,1992-02-27
3079,Cliente 3079,F,1992-03-01
3080,Cliente 3080,F,1992-03-04
3081,Cliente 3081,F,1992-03-06
3082,Cliente 3082,F,1992-03-09
3083,Cliente 3083,F,1992-03-12
3084,Cliente 3084,F,1992-03-14
3085,Cliente 3085,M,1992-03-17
3086,Cliente 3086,F,1992-03-19
3087,Cliente 3087,F,1992-03-22
3088,Cliente 3088,F,1992-03-25
3089,Cliente 3089,F,1992-03-27
3090,Cliente 3090,F,1992-03-30
3091,Cliente 3091,F,1992-04-02
3092,Cliente 3092,F,1992-04-04
3093,Cliente 3093,M,1992-04-07
3094,Cliente 3094,F,1992-04-09
3095,Cliente 3095,F,1992-04-12
3096,Cliente 3096,M,1992-04-15
3097,Cliente 3097,F,1992-04-17
3098,Cliente 3098,F,1992-04-20
3099,Cliente 3099,F,1992-04-23
3100,Cliente 3100,F,1992-04-25
3101,Cliente 3101,F,1992-04-28
3102,Cliente 3102,F,1992-05-01
3103,Cliente 3103,F,1992-05-03
3104,Cliente 3104,M,1992-05-06
3105,Cliente 3105,F,1992-05-08
3106,Cliente 3106,F,1992-05-11
3107,Cliente 3107,F,1992-05-14
3108,Cliente 3108,F,1992-05-16
3109,Cliente 3109,F,1992-05-19
3110,Cliente 3110,F,1992-05-22
3111,Cliente 3111,F,1992-05-24
3112,Cliente 3112,M,1992-05-27
3113,Cliente 3113,F,1992-05-29
3114,Cliente 3114,M,1992-06-01
3115,Cliente 3115,M,1992-06-04
3116,Cliente 3116,M,1992-06-06
3117,Cliente 3117,F,1992-06-09
3118,Cliente 3118,F,1992-06-12
3119,Cliente 3119,F,1992-06-14
3120,Cliente 3120,F,1992-06-17
3121,Cliente 3121,M,1992-06-19
3122,Cliente 3122,F,1992-06-22
3123,Cliente 3123,F,1992-06-25
3124,Cliente 3124,F,1992-06-27
3125,Cliente 3125,F,1992-06-30
3126,Cliente 3126,F,1992-07-03
3127,Cliente 3127,F,1992-07-05
3128,Cliente 3128,F,1992-07-08
3129,Cliente 3129,F,1992-07-11
3130,Cliente 3130,F,1992-07-13
3131,Cliente 3131,F,1992-07-16
3132,Cliente 3132,F,1992-07-18
3133,Cliente 3133,F,1992-07-21
3134,Cliente 3134,F,1992-07-24
3135,Cliente 3135,F,1992-07-26
3136,Cliente 3136,F,1992-07-29
3137,Cliente 3137,M,1992-08-01
3138,Cliente 3138,F,1992-08-03
3139,Cliente 3139,M,1992-08-06
3140,Cliente 3140,M,1992-08-08
3141,Cliente 3141,F,1992-08-11
3142,Cliente 3142,F,1992-08-14
3143,Cliente 3143,F,1992-08-16
3144,Cliente 3144,F,1992-08-19
3145,Cliente 3145,M,1992-08-22
3146,Cliente 3146,F,1992-08-24
3147,Cliente 3147,F,1992-08-27
3148,Cliente 3148,F,1992-08-30
3149,Cliente 3149,M,1992-09-01
3150,Cliente 3150,F,1992-09-04
3151,Cliente 3151,F,1992-09-06
3152,Cliente 3152,F,1992-09-09
3153,Cliente 3153,M,1992-09-12
3154,Cliente 3154,F,1992-09-14
3155,Cliente 3155,M,1992-09-17
3156,Cliente 3156,F,1992-09-20
3157,Cliente 3157,F,1992-09-22
3158,Cliente 3158,F,1992-09-25
3159,Cliente 3159,F,1992-09-27
3160,Cliente 3160,F,1992-09-30
3161,Cliente 3161,F,1992-10-03
3162,Cliente 3162,F,1992-10-05
3163,Cliente 3163,F,1992-10-08
3164,Cliente 3164,F,1992-10-11
3165,Cliente 3165,F,1992-10-13
3166,Cliente 3166,M,1992-10-16
3167,Cliente 3167,M,1992-10-18
3168,Cliente 3168,F,1992-10-21
3169,Cliente 3169,F,1992-10-24
3170,Cliente 3170,F,1992-10-26
3171,Cliente 3171,F,1992-10-29
3172,Cliente 3172,F,1992-11-01
3173,Cliente 3173,M,1992-11-03
3174,Cliente 3174,F,1992-11-06
3175,Cliente 3175,F,1992-11-09
3176,Cliente 3176,F,1992-11-11
3177,Cliente 3177,F,1992-11-14
3178,Cliente 3178,F,1992-11-16
3179,Cliente 3179,F,1992-11-19
3180,Cliente 3180,F,1992-11-22
3181,Cliente 3181,F,1992-11-24
3182,Cliente 3182,F,1992-11-27
3183,Cliente 3183,F,1992-11-30
3184,Cliente 3184,M,1992-12-02
3185,Cliente 3185,M,1992-12-05
3186,Cliente 3186,F,1992-12-07
3187,Cliente 3187,F,1992-12-10
3188,Cliente 3188,M,1992-12-13
3189,Cliente 3189,M,1992-12-15
3190,Cliente 3190,F,1992-12-18
3191,Cliente 3191,M,1992-12-21
3192,Cliente 3192,M,1992-12-23
3193,Cliente 3193,F,1992-12-26
3194,Cliente 3194,F,1992-12-28
3195,Cliente 3195,F,1992-12-31
3196,Cliente 3196,M,1993-01-03
3197,Cliente 3197,M,1993-01-05
3198,Cliente 3198,F,1993-01-08
3199,Cliente 3199,M,1993-01-11
3200,Cliente 3200,F,1993-01-13
3201,Cliente 3201,F,1993-01-16
3202,Cliente 3202,F,1993-01-19
3203,Cliente 3203,F,1993-01-21
3204,Cliente 3204,F,1993-01-24
3205,Cliente 3205,M,1993-01-26
3206,Cliente 3206,F,1993-01-29
3207,Cliente 3207,F,1993-02-01
3208,Cliente 3208,F,1993-02-03
3209,Cliente 3209,M,1993-02-06
3210,Cliente 3210,M,1993-02-09
3211,Cliente 3211,F,1993-02-11
3212,Cliente 3212,M,1993-02-14
3213,Cliente 3213,F,1993-02-16
3214,Cliente 3214,F,1993-02-19
3215,Cliente 3215,F,1993-02-22
3216,Cliente 3216,F,1993-02-24
3217,Cliente 3217,M,1993-02-27
3218,Cliente 3218,F,1993-03-02
3219,Cliente 3219,M,1993-03-04
3220,Cliente 3220,F,1993-03-07
3221,Cliente 3221,F,1993-03-10
3222,Cliente 3222,F,1993-03-12
3223,Cliente 3223,F,1993-03-15
3224,Cliente 3224,M,1993-03-17
3225,Cliente 3225,F,1993-03-20
3226,Cliente 3226,F,1993-03-23
3227,Cliente 3227,F,1993-03-25
3228,Cliente 3228,F,1993-03-28
3229,Cliente 3229,F,1993-03-31
3230,Cliente 3230,M,1993-04-02
3231,Cliente 3231,F,1993-04-05
3232,Cliente 3232,F,1993-04-07
3233,Cliente 3233,F,1993-04-10
3234,Cliente 3234,M,1993-04-13
3235,Cliente 3235,F,1993-04-15
3236,Cliente 3236,F,1993-04-18
3237,Cliente 3237,F,1993-04-21
3238,Cliente 3238,M,1993-04-23
3239,Cliente 3239,M,1993-04-26
3240,Cliente 3240,F,1993-04-28
3241,Cliente 3241,F,1993-05-01
3242,Cliente 3242,F,1993-05-04
3243,Cliente 3243,M,1993-05-06
3244,Cliente 3244,F,1993-05-09
3245,Cliente 3245,M,1993-05-12
3246,Cliente 3246,F,1993-05-14
3247,Cliente 3247,F,1993-05-17
3248,Cliente 3248,F,1993-05-20
3249,Cliente 3249,F,1993-05-22
3250,Cliente 3250,F,1993-05-25
3251,Cliente 3251,F,1993-05-27
3252,Cliente 3252,F,1993-05-30
3253,Cliente 3253,M,1993-06-02
3254,Cliente 3254,F,1993-06-04
3255,Cliente 3255,F,1993-06-07
3256,Cliente 3256,F,1993-06-10
3257,Cliente 3257,F,1993-06-12
3258,Cliente 3258,F,1993-06-15
3259,Cliente 3259,M,1993-06-17
3260,Cliente 3260,M,1993-06-20
3261,Cliente 3261,F,1993-06-23
3262,Cliente 3262,F,1993-06-25
3263,Cliente 3263,F,1993-06-28
3264,Cliente 3264,F,1993-07-01
3265,Cliente 3265,M,1993-07-03
3266,Cliente 3266,M,1993-07-06
3267,Cliente 3267,F,1993-07-08
3268,Cliente 3268,M,1993-07-11
3269,Cliente 3269,F,1993-07-14
3270,Cliente 3270,F,1993-07-16
3271,Cliente 3271,F,1993-07-19
3272,Cliente 3272,F,1993-07-22
3273,Cliente 3273,F,1993-07-24
3274,Cliente 3274,F,1993-07-27
3275,Cliente 3275,F,1993-07-30
3276,Cliente 3276,M,1993-08-01
3277,Cliente 3277,F,1993-08-04
3278,Cliente 3278,F,1993-08-06
3279,Cliente 3279,F,1993-08-09
3280,Cliente 3280,M,1993-08-12
3281,Cliente 3281,F,1993-08-14
3282,Cliente 3282,F,1993-08-17
3283,Cliente 3283,F,1993-08-20
3284,Cliente 3284,F,1993-08-22
3285,Cliente 3285,M,1993-08-25
3286,Cliente 3286,F,1993-08-27
3287,Cliente 3287,M,1993-08-30
3288,Cliente 3288,F,1993-09-02
3289,Cliente 3289,M,1993-09-04
3290,Cliente 3290,F,1993-09-07
3291,Cliente 3291,M,1993-09-10
3292,Cliente 3292,M,1993-09-12
3293,Cliente 3293,F,1993-09-15
3294,Cliente 3294,F,1993-09-18
3295,Cliente 3295,F,1993-09-20
3296,Cliente 3296,F,1993-09-23
3297,Cliente 3297,F,1993-09-25
3298,Cliente 3298,M,1993-09-28
3299,Cliente 3299,F,1993-10-01
3300,Cliente 3300,M,1993-10-03
3301,Cliente 3301,M,1993-10-06
3302,Cliente 3302,F,1993-10-09
3303,Cliente 3303,F,1993-10-11
3304,Cliente 3304,M,1993-10-14
3305,Cliente 3305,M,1993-10-16
3306,Cliente 3306,F,1993-10-19
3307,Cliente 3307,F,1993-10-22
3308,Cliente 3308,M,1993-10-24
3309,Cliente 3309,F,1993-10-27
3310,Cliente 3310,F,1993-10-30
3311,Cliente 3311,F,1993-11-01
3312,Cliente 3312,F,1993-11-04
3313,Cliente 3313,F,1993-11-06
3314,Cliente 3314,F,1993-11-09
3315,Cliente 3315,F,1993-11-12
3316,Cliente 3316,F,1993-11-14
3317,Cliente 3317,M,1993-11-17
3318,Cliente 3318,F,1993-11-20
3319,Cliente 3319,F,1993-11-22
3320,Cliente 3320,F,1993-11-25
3321,Cliente 3321,M,1993-11-28
3322,Cliente 3322,F,1993-11-30
3323,Cliente 3323,M,1993-12-03
3324,Cliente 3324,F,1993-12-05
3325,Cliente 3325,M,1993-12-08
3326,Cliente 3326,M,1993-12-11
3327,Cliente 3327,F,1993-12-13
3328,Cliente 3328,M,1993-12-16
3329,Cliente 3329,F,1993-12-19
3330,Cliente 3330,F,1993-12-21
3331,Cliente 3331,F,1993-12-24
3332,Cliente 3332,F,1993-12-26
3333,Cliente 3333,F,1993-12-29
3334,Cliente 3334,M,1994-01-01
3335,Cliente 3335,F,1994-01-03
3336,Cliente 3336,F,1994-01-06
3337,Cliente 3337,M,1994-01-09
3338,Cliente 3338,M,1994-01-11
3339,Cliente 3339,F,1994-01-14
3340,Cliente 3340,F,1994-01-16
3341,Cliente 3341,F,1994-01-19
3342,Cliente 3342,F,1994-01-22
3343,Cliente 3343,F,1994-01-24
3344,Cliente 3344,M,1994-01-27
3345,Cliente 3345,F,1994-01-30
3346,Cliente 3346,F,1994-02-01
3347,Cliente 3347,F,1994-02-04
3348,Cliente 3348,F,1994-02-07
3349,Cliente 3349,M,1994-02-09
3350,Cliente 3350,F,1994-02-12
3351,Cliente 3351,F,1994-02-14
3352,Cliente 3352,F,1994-02-17
3353,Cliente 3353,M,1994-02-20
3354,Cliente 3354,F,1994-02-22
3355,Cliente 3355,M,1994-02-25
3356,Cliente 3356,F,1994-02-28
3357,Cliente 3357,F,1994-03-02
3358,Cliente 3358,F,1994-03-05
3359,Cliente 3359,F,1994-03-07
3360,Cliente 3360,M,1994-03-10
3361,Cliente 3361,M,1994-03-13
3362,Cliente 3362,F,1994-03-15
3363,Cliente 3363,F,1994-03-18
3364,Cliente 3364,M,1994-03-21
3365,Cliente 3365,F,1994-03-23
3366,Cliente 3366,F,1994-03-26
3367,Cliente 3367,F,1994-03-29
3368,Cliente 3368,F,1994-03-31
3369,Cliente 3369,F,1994-04-03
3370,Cliente 3370,M,1994-04-05
3371,Cliente 3371,M,1994-04-08
3372,Cliente 3372,M,1994-04-11
3373,Cliente 3373,F,1994-04-13
3374,Cliente 3374,F,1994-04-16
3375,Cliente 3375,F,1994-04-19
3376,Cliente 3376,F,1994-04-21
3377,Cliente 3377,F,1994-04-24
3378,Cliente 3378,F,1994-04-26
3379,Cliente 3379,M,1994-04-29
3380,Cliente 3380,F,1994-05-02
3381,Cliente 3381,F,1994-05-04
3382,Cliente 3382,F,1994-05-07
3383,Cliente 3383,F,1994-05-10
3384,Cliente 3384,F,1994-05-12
3385,Cliente 3385,F,1994-05-15
3386,Cliente 3386,M,1994-05-17
3387,Cliente 3387,F,1994-05-20
3388,Cliente 3388,F,1994-05-23
3389,Cliente 3389,F,1994-05-25
3390,Cliente 3390,M,1994-05-28
3391,Cliente 3391,F,1994-05-31
3392,Cliente 3392,F,1994-06-02
3393,Cliente 3393,M,1994-06-05
3394,Cliente 3394,F,1994-06-08
3395,Cliente 3395,F,1994-06-10
3396,Cliente 3396,M,1994-06-13
3397,Cliente 3397,F,1994-06-15
3398,Cliente 3398,F,1994-06-18
3399,Cliente 3399,F,1994-06-21
3400,Cliente 3400,F,1994-06-23
3401,Cliente 3401,M,1994-06-26
3402,Cliente 3402,F,1994-06-29
3403,Cliente 3403,M,1994-07-01
3404,Cliente 3404,F,1994-07-04
3405,Cliente 3405,F,1994-07-06
3406,Cliente 3406,F,1994-07-09
3407,Cliente 3407,F,1994-07-12
3408,Cliente 3408,F,1994-07-14
3409,Cliente 3409,M,1994-07-17
3410,Cliente 3410,M,1994-07-20
3411,Cliente 3411,F,1994-07-22
3412,Cliente 3412,M,1994-07-25
3413,Cliente 3413,M,1994-07-27
3414,Cliente 3414,F,1994-07-30
3415,Cliente 3415,F,1994-08-02
3416,Cliente 3416,F,1994-08-04
3417,Cliente 3417,F,1994-08-07
3418,Cliente 3418,F,1994-08-10
3419,Cliente 3419,M,1994-08-12
3420,Cliente 3420,M,1994-08-15
3421,Cliente 3421,F,1994-08-18
3422,Cliente 3422,F,1994-08-20
3423,Cliente 3423,M,1994-08-23
3424,Cliente 3424,M,1994-08-25
3425,Cliente 3425,F,1994-08-28
3426,Cliente 3426,F,1994-08-31
3427,Cliente 3427,F,1994-09-02
3428,Cliente 3428,F,1994-09-05
3429,Cliente 3429,F,1994-09-08
3430,Cliente 3430,M,1994-09-10
3431,Cliente 3431,F,1994-09-13
3432,Cliente 3432,F,1994-09-15
3433,Cliente 3433,M,1994-09-18
3434,Cliente 3434,F,1994-09-21
3435,Cliente 3435,F,1994-09-23
3436,Cliente 3436,M,1994-09-26
3437,Cliente 3437,F,1994-09-29
3438,Cliente 3438,F,1994-10-01
3439,Cliente 3439,F,1994-10-04
3440,Cliente 3440,F,1994-10-07
3441,Cliente 3441,F,1994-10-09
3442,Cliente 3442,M,1994-10-12
3443,Cliente 3443,M,1994-10-14
3444,Cliente 3444,F,1994-10-17
3445,Cliente 3445,F,1994-10-20
3446,Cliente 3446,M,1994-10-22
3447,Cliente 3447,M,1994-10-25
3448,Cliente 3448,M,1994-10-28
3449,Cliente 3449,F,1994-10-30
3450,Cliente 3450,F,1994-11-02
3451,Cliente 3451,M,1994-11-04
3452,Cliente 3452,F,1994-11-07
3453,Cliente 3453,M,1994-11-10
3454,Cliente 3454,F,1994-11-12
3455,Cliente 3455,F,1994-11-15
3456,Cliente 3456,F,1994-11-18
3457,Cliente 3457,M,1994-11-20
3458,Cliente 3458,F,1994-11-23
3459,Cliente 3459,M,1994-11-25
3460,Cliente 3460,M,1994-11-28
3461,Cliente 3461,M,1994-12-01
3462,Cliente 3462,F,1994-12-03
3463,Cliente 3463,F,1994-12-06
3464,Cliente 3464,M,1994-12-09
3465,Cliente 3465,F,1994-12-11
3466,Cliente 3466,F,1994-12-14
3467,Cliente 3467,F,1994-12-17
3468,Cliente 3468,M,1994-12-19
3469,Cliente 3469,F,1994-12-22
3470,Cliente 3470,M,1994-12-24
3471,Cliente 3471,F,1994-12-27
3472,Cliente 3472,M,1994-12-30
3473,Cliente 3473,M,1995-01-01
3474,Cliente 3474,M,1995-01-04
3475,Cliente 3475,M,1995-01-07
3476,Cliente 3476,M,1995-01-09
3477,Cliente 3477,F,1995-01-12
3478,Cliente 3478,F,1995-01-14
3479,Cliente 3479,M,1995-01-17
3480,Cliente 3480,M,1995-01-20
3481,Cliente 3481,F,1995-01-22
3482,Cliente 3482,F,1995-01-25
3483,Cliente 3483,F,1995-01-28
3484,Cliente 3484,F,1995-01-30
3485,Cliente 3485,F,1995-02-02
3486,Cliente 3486,M,1995-02-04
3487,Cliente 3487,F,1995-02-07
3488,Cliente 3488,M,1995-02-10
3489,Cliente 3489,M,1995-02-12
3490,Cliente 3490,F,1995-02-15
3491,Cliente 3491,M,1995-02-18
3492,Cliente 3492,F,1995-02-20
3493,Cliente 3493,F,1995-02-23
3494,Cliente 3494,F,1995-02-26
3495,Cliente 3495,F,1995-02-28
3496,Cliente 3496,F,1995-03-03
3497,Cliente 3497,M,1995-03-05
3498,Cliente 3498,M,1995-03-08
3499,Cliente 3499,F,1995-03-11
3500,Cliente 3500,F,1995-03-13
3501,Cliente 3501,F,1995-03-16
3502,Cliente 3502,F,1995-03-19
3503,Cliente 3503,F,1995-03-21
3504,Cliente 3504,M,1995-03-24
3505,Cliente 3505,F,1995-03-26
3506,Cliente 3506,F,1995-03-29
3507,Cliente 3507,F,1995-04-01
3508,Cliente 3508,F,1995-04-03
3509,Cliente 3509,F,1995-04-06
3510,Cliente 3510,F,1995-04-09
3511,Cliente 3511,M,1995-04-11
3512,Cliente 3512,F,1995-04-14
3513,Cliente 3513,F,1995-04-17
3514,Cliente 3514,M,1995-04-19
3515,Cliente 3515,F,1995-04-22
3516,Cliente 3516,F,1995-04-24
3517,Cliente 3517,F,1995-04-27
3518,Cliente 3518,F,1995-04-30
3519,Cliente 3519,M,1995-05-02
3520,Cliente 3520,F,1995-05-05
3521,Cliente 3521,F,1995-05-08
3522,Cliente 3522,M,1995-05-10
3523,Cliente 3523,M,1995-05-13
3524,Cliente 3524,M,1995-05-15
3525,Cliente 3525,F,1995-05-18
3526,Cliente 3526,M,1995-05-21
3527,Cliente 3527,F,1995-05-23
3528,Cliente 3528,F,1995-05-26
3529,Cliente 3529,F,1995-05-29
3530,Cliente 3530,F,1995-05-31
3531,Cliente 3531,F,1995-06-03
3532,Cliente 3532,F,1995-06-05
3533,Cliente 3533,F,1995-06-08
3534,Cliente 3534,M,1995-06-11
3535,Cliente 3535,F,1995-06-13
3536,Cliente 3536,F,1995-06-16
3537,Cliente 3537,F,1995-06-19
3538,Cliente 3538,F,1995-06-21
3539,Cliente 3539,F,1995-06-24
3540,Cliente 3540,F,1995-06-27
3541,Cliente 3541,F,1995-06-29
3542,Cliente 3542,F,1995-07-02
3543,Cliente 3543,F,1995-07-04
3544,Cliente 3544,M,1995-07-07
3545,Cliente 3545,M,1995-07-10
3546,Cliente 3546,M,1995-07-12
3547,Cliente 3547,F,1995-07-15
3548,Cliente 3548,F,1995-07-18
3549,Cliente 3549,F,1995-07-20
3550,Cliente 3550,F,1995-07-23
3551,Cliente 3551,F,1995-07-25
3552,Cliente 3552,M,1995-07-28
3553,Cliente 3553,F,1995-07-31
3554,Cliente 3554,F,1995-08-02
3555,Cliente 3555,F,1995-08-05
3556,Cliente 3556,M,1995-08-08
3557,Cliente 3557,F,1995-08-10
3558,Cliente 3558,M,1995-08-13
3559,Cliente 3559,F,1995-08-15
3560,Cliente 3560,F,1995-08-18
3561,Cliente 3561,M,1995-08-21
3562,Cliente 3562,F,1995-08-23
3563,Cliente 3563,M,1995-08-26
3564,Cliente 3564,M,1995-08-29
3565,Cliente 3565,M,1995-08-31
3566,Cliente 3566,F,1995-09-03
3567,Cliente 3567,F,1995-09-06
3568,Cliente 3568,M,1995-09-08
3569,Cliente 3569,F,1995-09-11
3570,Cliente 3570,F,1995-09-13
3571,Cliente 3571,M,1995-09-16
3572,Cliente 3572,F,1995-09-19
3573,Cliente 3573,M,1995-09-21
3574,Cliente 3574,F,1995-09-24
3575,Cliente 3575,M,1995-09-27
3576,Cliente 3576,F,1995-09-29
3577,Cliente 3577,M,1995-10-02
3578,Cliente 3578,F,1995-10-04
3579,Cliente 3579,F,1995-10-07
3580,Cliente 3580,F,1995-10-10
3581,Cliente 3581,F,1995-10-12
3582,Cliente 3582,M,1995-10-15
3583,Cliente 3583,F,1995-10-18
3584,Cliente 3584,F,1995-10-20
3585,Cliente 3585,F,1995-10-23
3586,Cliente 3586,F,1995-10-26
3587,Cliente 3587,F,1995-10-28
3588,Cliente 3588,F,1995-10-31
3589,Cliente 3589,F,1995-11-02
3590,Cliente 3590,F,1995-11-05
